age,gender,address,family_size,parent_status,mother_education,father_education,mother_job,father_job,reason,guardian,travel_time,study_time,past_failures,school_support,family_support,paid_classes,activities,nursery,higher_education_goal,internet_access,romantic_relationship,family_relations,free_time,go_out,workday_alcohol,weekend_alcohol,health_status,absences,attendance_rate,grade_period1,grade_period2,final_grade,passed,parent_edu_avg,alcohol_total,support_score,academic_history,grade_improvement,absence_category,study_efficiency,at_risk_score
19,0,1,0,1,3.0,1.0,3,2,2,2,2,2,1,0,1,1,0,0,0,1,0,5,3,4,5,4,4.0,0,94.0,7,6,3,0,2.0,9,1,6.5,-1,0,0.4,11
15,1,0,1,1,4.0,2.0,0,2,3,1,2,1,0,1,1,1,0,0,0,1,0,5,2,3,5,5,3.0,0,98.3,12,14,11,1,3.0,10,2,13.0,2,0,0.25,10
18,1,0,1,1,2.0,4.0,4,2,0,0,3,3,2,1,0,0,0,1,1,1,0,1,5,2,1,3,1.0,2,100.0,12,13,10,1,3.0,4,1,12.5,1,0,1.0,8
16,1,0,0,1,3.0,1.0,0,2,0,1,1,2,1,1,1,0,0,0,1,1,0,1,1,5,5,4,5.0,2,95.9,9,10,10,1,2.0,9,2,9.5,1,0,0.3333333333333333,11
19,1,0,1,1,4.0,4.0,4,1,0,1,1,3,3,0,1,0,0,1,1,1,0,1,2,5,5,4,4.0,3,94.1,5,5,4,0,4.0,9,1,5.0,0,1,0.5,15
15,1,1,0,1,3.0,4.0,2,4,2,1,2,4,0,1,1,1,0,1,1,1,0,2,4,4,2,5,1.0,7,91.4,13,16,15,1,3.5,7,2,14.5,3,1,0.8,8
17,1,0,0,0,4.0,1.0,2,0,2,0,1,2,1,1,0,0,0,1,1,1,1,3,5,3,3,1,3.0,3,100.0,12,14,13,1,2.5,4,1,13.0,2,1,0.5,6
15,1,0,1,1,3.0,2.0,1,3,3,2,3,2,0,0,1,1,0,0,0,1,1,1,5,2,5,5,2.0,7,92.0,8,12,8,0,2.5,10,1,10.0,4,1,0.6666666666666666,11
17,0,1,0,1,4.0,2.0,3,2,2,1,2,2,0,0,1,0,1,1,1,1,0,5,1,2,4,5,4.0,0,100.0,17,19,20,1,3.0,9,1,18.0,2,0,0.6666666666666666,9
18,0,1,1,1,1.0,4.0,3,2,0,1,2,2,0,0,1,1,0,1,1,0,1,2,2,2,2,1,4.0,3,88.2,10,14,12,1,2.5,3,1,12.0,4,1,0.6666666666666666,3
16,1,0,0,1,2.0,3.0,0,2,1,0,3,3,2,0,1,1,0,0,1,1,0,3,4,4,2,5,3.0,7,76.5,8,12,11,1,2.5,7,1,10.0,4,1,0.6,12
15,0,1,1,0,2.0,3.0,3,3,0,0,2,2,0,0,1,1,0,1,1,1,0,1,2,3,1,3,3.0,1,100.0,17,19,20,1,2.5,4,1,18.0,2,0,0.5,4
21,0,1,0,1,3.0,4.0,0,3,0,2,2,1,0,0,0,1,1,0,1,1,1,1,3,2,4,1,2.0,10,73.7,11,12,13,1,3.5,5,0,11.5,1,2,0.3333333333333333,7
21,0,1,1,1,4.0,1.0,3,3,2,1,1,1,0,1,0,0,1,0,1,1,0,3,1,2,2,3,2.0,2,95.2,14,12,12,1,2.5,5,1,13.0,-2,0,0.3333333333333333,5
20,0,1,0,0,2.0,4.0,4,3,3,1,1,2,0,0,1,0,1,1,1,1,0,1,3,3,3,4,2.0,8,69.7,13,12,13,1,3.0,7,1,12.5,-1,2,0.5,8
19,1,1,0,1,3.0,3.0,4,2,0,1,1,2,2,1,1,1,1,1,1,1,0,3,3,3,4,1,1.0,4,91.6,4,5,7,0,3.0,5,2,4.5,1,1,0.5,9
18,0,0,0,1,4.0,3.0,4,3,1,1,2,3,1,0,1,0,0,1,1,1,0,3,5,5,3,4,1.0,1,95.4,10,11,11,1,3.5,7,1,10.5,1,0,0.5,9
15,0,1,0,1,3.0,4.0,2,3,3,1,2,2,0,0,0,1,0,1,1,1,0,5,5,1,1,2,3.0,0,98.1,15,15,18,1,3.5,3,0,15.0,0,0,1.0,3
21,0,1,0,0,3.0,3.0,2,3,1,1,1,1,0,0,1,1,0,1,1,1,1,3,3,1,1,2,4.0,3,91.8,13,15,15,1,3.0,3,1,14.0,2,1,0.5,3
19,1,1,0,0,3.0,2.0,3,4,3,1,2,2,0,0,0,1,1,1,0,1,0,4,2,2,5,3,1.0,0,92.0,13,16,13,1,2.5,8,0,14.5,3,0,0.6666666666666666,8
21,1,1,1,1,2.0,3.0,3,3,0,1,1,4,0,1,1,0,1,0,1,1,0,1,1,3,3,4,3.0,1,94.4,16,19,20,1,2.5,7,2,17.5,3,0,1.0,7
15,1,0,1,1,1.0,3.0,4,3,1,2,4,1,0,0,0,0,0,0,0,1,0,5,1,5,3,4,1.0,0,100.0,9,10,11,1,2.0,7,0,9.5,1,0,0.16666666666666666,7
17,1,1,1,1,4.0,1.0,0,4,3,1,1,3,0,0,1,1,0,0,1,1,1,2,2,4,1,1,2.0,2,96.7,14,20,17,1,2.5,2,1,17.0,6,0,0.6,2
15,1,1,0,0,2.0,4.0,4,3,1,1,3,2,0,1,0,0,1,1,1,1,0,4,3,1,3,2,,1,100.0,16,17,17,1,3.0,5,1,16.5,1,0,1.0,5
20,1,1,0,0,,1.0,0,3,1,0,2,3,0,0,1,1,0,0,1,0,0,3,1,1,4,3,2.0,12,64.1,10,15,11,1,,7,1,12.5,5,2,1.5,9
15,1,1,0,1,4.0,3.0,2,3,3,0,2,1,0,1,0,0,1,0,0,1,1,2,5,3,5,3,5.0,4,91.3,7,8,8,0,3.5,8,1,7.5,1,1,0.25,8
15,0,0,1,0,2.0,3.0,1,1,1,0,1,4,0,0,1,0,1,1,1,1,0,2,4,4,5,1,4.0,1,92.1,14,15,18,1,2.5,6,1,14.5,1,0,0.8,6
20,0,0,0,1,3.0,0.0,2,3,0,0,4,3,0,0,1,0,1,1,1,1,0,2,5,1,4,1,2.0,1,100.0,16,18,17,1,1.5,5,1,17.0,2,0,1.5,5
18,0,1,1,1,2.0,4.0,4,2,1,0,1,3,0,0,1,1,0,1,0,1,0,2,2,5,2,3,4.0,3,86.9,11,18,15,1,3.0,5,1,14.5,7,1,0.5,5
15,1,1,1,1,3.0,4.0,3,2,1,0,2,2,3,1,0,0,0,1,1,0,0,5,4,1,3,1,3.0,0,100.0,7,8,6,0,3.5,4,1,7.5,1,0,1.0,10
20,1,1,0,1,2.0,3.0,4,2,3,0,4,3,0,0,0,1,1,1,1,1,0,5,1,3,2,4,5.0,1,95.5,12,14,15,1,2.5,6,0,13.0,2,0,0.75,6
19,1,1,0,0,2.0,2.0,3,3,0,0,3,3,0,1,1,1,1,1,1,1,0,2,1,3,2,3,4.0,0,100.0,13,16,19,1,2.0,5,2,14.5,3,0,0.75,5
17,1,1,0,1,3.0,1.0,1,3,1,1,2,2,0,1,0,1,0,1,1,1,0,4,4,4,3,5,1.0,0,93.3,16,17,15,1,2.0,8,1,16.5,1,0,0.4,8
17,1,1,0,1,4.0,2.0,3,2,0,1,4,2,1,0,0,1,1,1,1,1,1,1,1,1,1,2,3.0,0,97.4,8,10,11,1,3.0,3,0,9.0,2,0,1.0,5
15,0,1,1,0,3.0,2.0,3,3,0,0,2,3,1,0,1,0,1,1,1,1,0,1,4,4,3,2,5.0,1,100.0,10,15,14,1,2.5,5,1,12.5,5,0,0.6,7
18,0,1,0,0,4.0,3.0,3,2,0,1,1,1,1,1,1,1,0,0,1,1,0,5,3,1,1,5,1.0,7,82.1,7,7,9,0,3.5,6,2,7.0,0,1,0.5,9
18,1,0,1,1,1.0,4.0,0,3,1,2,1,3,0,0,0,0,1,0,1,1,1,4,2,2,4,5,1.0,0,100.0,12,15,15,1,2.5,9,0,13.5,3,0,1.0,9
19,1,0,0,1,3.0,3.0,2,3,0,1,1,1,0,0,0,1,0,1,1,1,0,4,5,1,1,4,5.0,1,95.4,16,17,16,1,3.0,5,0,16.5,1,0,0.5,5
15,1,1,0,1,3.0,4.0,3,2,0,1,1,1,1,0,1,1,1,1,1,1,0,3,4,3,2,3,2.0,1,96.5,14,13,12,1,3.5,5,1,13.5,-1,0,0.25,7
17,1,0,1,1,4.0,3.0,1,1,1,2,2,3,0,1,1,0,0,1,1,1,0,5,4,3,2,1,5.0,1,96.3,12,14,15,1,3.5,3,2,13.0,2,0,0.75,3
18,0,1,1,0,1.0,3.0,3,3,2,1,2,1,2,1,0,0,1,1,1,1,0,4,3,2,2,2,5.0,4,86.2,9,8,6,0,2.0,4,1,8.5,-1,1,0.3333333333333333,8
15,1,1,0,0,3.0,4.0,2,3,2,2,1,4,0,0,0,1,0,1,1,1,0,4,5,1,1,5,5.0,1,100.0,14,16,18,1,3.5,6,0,15.0,2,0,2.0,6
21,1,0,0,1,4.0,3.0,0,3,2,2,3,3,0,0,1,0,0,0,1,1,0,1,3,1,2,3,4.0,3,100.0,14,18,19,1,3.5,5,1,16.0,4,1,1.5,5
18,1,0,0,1,2.0,4.0,3,3,0,0,1,3,1,1,0,1,1,1,1,1,1,4,3,3,5,1,2.0,10,82.2,11,12,13,1,3.0,6,1,11.5,1,2,0.75,10
20,1,0,1,1,4.0,2.0,4,0,0,0,4,3,0,0,1,0,1,0,1,1,0,4,2,2,3,2,3.0,2,98.6,11,14,16,1,3.0,5,1,12.5,3,0,1.0,5
21,0,1,1,0,0.0,1.0,3,2,0,0,4,4,0,1,1,1,1,1,0,0,0,2,1,3,2,3,1.0,1,100.0,11,13,13,1,0.5,5,2,12.0,2,0,1.0,5
18,1,1,0,1,4.0,4.0,3,2,0,0,4,2,0,0,1,0,1,1,1,0,0,1,5,2,1,2,4.0,1,94.1,15,15,17,1,4.0,3,1,15.0,0,0,0.6666666666666666,3
17,1,0,0,1,4.0,3.0,2,3,0,0,3,3,1,1,1,1,1,1,1,1,1,1,3,3,2,4,2.0,3,87.1,8,9,11,1,3.5,6,2,8.5,1,1,0.75,8
16,0,1,1,1,3.0,4.0,2,2,0,0,1,1,0,1,0,0,1,1,0,0,0,2,1,5,1,2,5.0,3,99.0,9,10,12,1,3.5,3,1,9.5,1,1,0.16666666666666666,3
21,0,1,0,1,3.0,4.0,4,2,3,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,3,4,4.0,1,100.0,13,13,17,1,3.5,7,0,13.0,0,0,1.0,7
19,0,1,1,1,1.0,1.0,3,3,3,0,1,2,0,0,1,0,0,1,1,0,1,3,1,4,1,4,4.0,3,99.0,10,14,15,1,1.0,5,1,12.0,4,1,0.4,5
19,1,1,0,1,4.0,,1,2,2,2,1,3,2,0,1,0,0,0,1,1,0,3,1,5,3,4,1.0,2,97.3,8,11,9,0,,7,1,9.5,3,0,0.5,11
17,1,1,0,0,3.0,2.0,3,2,1,1,2,1,2,0,0,0,0,1,1,1,0,5,2,3,2,1,3.0,11,69.0,7,6,6,0,2.5,3,0,6.5,-1,2,0.25,9
18,0,1,0,0,0.0,3.0,2,2,0,1,1,2,0,0,0,1,0,1,1,1,0,1,2,2,5,1,2.0,7,76.8,12,12,15,1,1.5,6,0,12.0,0,1,0.6666666666666666,7
15,0,0,1,0,3.0,4.0,0,3,2,1,4,3,0,0,0,0,1,1,1,1,0,1,3,4,2,4,2.0,5,90.5,18,18,18,1,3.5,6,0,18.0,0,1,0.6,7
18,0,1,0,1,3.0,2.0,3,3,0,1,3,2,0,0,0,1,1,0,1,1,0,3,1,2,3,3,2.0,0,100.0,13,15,14,1,2.5,6,0,14.0,2,0,0.6666666666666666,6
17,0,1,1,1,2.0,3.0,1,2,2,0,1,3,0,0,1,0,1,0,1,1,1,5,3,2,4,4,5.0,1,100.0,10,13,12,1,2.5,8,1,11.5,3,0,1.0,8
19,0,1,1,1,2.0,3.0,2,3,0,1,2,3,1,1,1,0,1,1,1,1,1,5,4,1,4,3,5.0,2,90.3,7,6,8,0,2.5,7,2,6.5,-1,0,1.5,9
18,0,1,0,1,1.0,2.0,0,2,1,2,2,2,0,0,1,0,0,1,1,0,0,3,2,3,4,2,4.0,2,96.4,15,13,14,1,1.5,6,1,14.0,-2,0,0.5,6
19,1,1,0,0,3.0,4.0,3,2,0,1,3,1,0,0,0,1,0,1,1,0,1,3,2,1,2,1,3.0,4,91.6,13,14,14,1,3.5,3,0,13.5,1,1,0.5,3
21,1,1,0,1,3.0,3.0,1,2,3,1,2,3,0,0,0,0,1,1,1,0,0,2,5,2,1,3,1.0,7,79.4,16,19,18,1,3.0,4,0,17.5,3,1,1.0,5
15,1,0,0,1,3.0,4.0,3,3,3,1,1,2,0,1,0,0,1,1,1,0,0,5,4,1,5,3,1.0,4,97.0,15,19,17,1,3.5,8,1,17.0,4,1,1.0,8
21,0,1,0,0,4.0,2.0,2,0,3,0,1,1,0,0,0,0,0,1,0,1,0,5,2,5,5,3,3.0,0,99.5,10,10,11,1,3.0,8,0,10.0,0,0,0.16666666666666666,8
19,0,0,1,0,4.0,1.0,0,1,3,1,1,2,0,0,0,0,1,0,1,1,0,2,1,2,2,5,2.0,1,100.0,17,20,19,1,2.5,7,0,18.5,3,0,0.6666666666666666,7
19,0,1,1,1,3.0,3.0,3,2,3,1,4,2,1,0,0,0,0,0,0,0,0,3,1,2,3,1,3.0,1,99.7,11,11,10,1,3.0,4,0,11.0,0,0,0.6666666666666666,6
16,0,1,1,1,0.0,1.0,0,2,3,0,1,1,0,1,1,0,0,1,1,1,0,2,1,5,2,5,,4,89.5,13,12,12,1,0.5,7,2,12.5,-1,1,0.16666666666666666,7
16,0,1,0,1,3.0,4.0,2,4,0,1,1,2,0,1,1,0,0,0,0,1,1,2,3,2,4,2,5.0,6,85.9,10,15,12,1,3.5,6,2,12.5,5,1,0.6666666666666666,7
21,0,1,0,1,3.0,0.0,3,2,0,1,3,3,0,1,0,1,0,0,1,1,0,4,2,4,3,3,3.0,1,87.4,15,14,17,1,1.5,6,1,14.5,-1,0,0.6,6
20,1,0,1,1,3.0,4.0,1,3,3,0,3,2,3,0,1,0,1,0,1,0,1,5,3,4,5,1,4.0,2,95.3,5,4,2,0,3.5,6,1,4.5,-1,0,0.4,12
21,1,1,0,1,3.0,3.0,0,1,1,1,3,3,0,0,1,0,0,0,0,1,0,3,2,3,2,1,,3,81.1,11,13,11,1,3.0,3,1,12.0,2,1,0.75,3
16,0,1,0,0,3.0,2.0,0,3,0,1,2,1,3,1,1,0,1,1,1,1,0,4,5,3,1,1,4.0,0,97.7,10,8,7,0,2.5,2,2,9.0,-2,0,0.25,8
19,1,0,0,1,4.0,1.0,0,3,0,1,2,2,1,0,1,1,0,1,1,1,1,4,3,1,1,3,4.0,9,79.8,11,13,12,1,2.5,4,1,12.0,2,2,1.0,7
17,0,0,1,1,2.0,3.0,2,3,2,1,2,3,1,0,1,0,1,0,1,1,0,4,2,1,5,4,3.0,4,88.3,7,6,8,0,2.5,9,1,6.5,-1,1,1.5,11
21,1,0,1,1,3.0,3.0,3,3,1,0,1,3,0,0,1,1,1,1,1,1,1,3,5,5,3,4,4.0,2,100.0,16,17,19,1,3.0,7,1,16.5,1,0,0.5,7
19,0,1,1,1,0.0,2.0,4,2,2,1,2,3,0,1,0,1,1,1,1,0,0,2,2,5,4,4,2.0,4,90.4,13,17,17,1,1.0,8,1,15.0,4,1,0.5,8
17,0,0,1,0,4.0,4.0,2,2,3,0,1,3,0,0,1,1,0,1,0,0,1,3,4,2,1,5,3.0,5,91.1,14,15,14,1,4.0,6,1,14.5,1,1,1.0,7
17,1,1,0,1,2.0,2.0,3,2,0,2,1,3,0,0,1,0,1,1,1,0,0,5,3,3,1,3,1.0,2,94.7,16,15,15,1,2.0,4,1,15.5,-1,0,0.75,4
16,1,1,0,1,1.0,3.0,0,4,1,1,4,1,3,0,1,0,1,0,1,1,0,5,1,3,2,2,2.0,1,99.7,2,0,1,0,2.0,4,1,1.0,-2,0,0.25,10
21,0,1,0,1,2.0,3.0,0,2,3,2,1,3,0,0,1,0,0,0,1,0,1,2,5,3,5,5,5.0,5,86.3,14,15,16,1,2.5,10,1,14.5,1,1,0.75,11
18,0,1,0,0,3.0,1.0,0,2,1,1,4,3,0,0,1,1,0,0,1,0,1,3,5,3,1,1,3.0,5,91.0,16,19,18,1,2.0,2,1,17.5,3,1,0.75,3
15,1,1,0,1,2.0,4.0,1,4,3,1,1,4,0,0,1,1,0,0,1,1,0,2,1,1,2,4,1.0,0,100.0,18,20,20,1,3.0,6,1,19.0,2,0,2.0,6
16,1,1,1,0,3.0,2.0,2,2,3,1,1,3,1,0,0,0,0,1,0,0,1,2,5,4,3,1,1.0,7,83.5,9,10,8,0,2.5,4,0,9.5,1,1,0.6,7
16,0,0,0,1,3.0,1.0,2,3,0,1,2,3,0,0,1,1,0,1,1,1,1,3,1,5,1,5,3.0,0,100.0,14,18,18,1,2.0,6,1,16.0,4,0,0.5,6
18,1,1,0,1,1.0,2.0,0,0,0,0,2,2,0,0,1,0,1,1,1,1,0,5,1,5,5,4,2.0,3,91.5,14,16,13,1,1.5,9,1,15.0,2,1,0.3333333333333333,9
15,0,1,1,1,2.0,3.0,3,3,0,1,2,3,0,0,1,0,0,1,1,0,0,3,2,3,2,3,1.0,3,99.3,13,13,16,1,2.5,5,1,13.0,0,1,0.75,5
19,0,1,1,0,4.0,3.0,4,3,3,0,3,4,1,0,1,0,1,1,1,0,0,5,3,3,3,4,3.0,0,100.0,14,15,16,1,3.5,7,1,14.5,1,0,1.0,9
20,0,0,0,0,3.0,3.0,4,2,3,0,1,3,0,0,0,0,1,1,1,1,0,1,4,1,2,4,3.0,1,96.7,16,17,16,1,3.0,6,0,16.5,1,0,1.5,6
21,0,1,1,1,4.0,1.0,3,3,2,1,4,3,0,0,1,1,1,1,1,1,0,1,5,1,4,4,4.0,3,96.4,15,20,19,1,2.5,8,1,17.5,5,1,1.5,8
20,1,1,0,1,3.0,2.0,3,4,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2,5,5,5,3.0,0,100.0,14,14,14,1,2.5,10,0,14.0,0,0,0.16666666666666666,10
19,1,0,1,1,2.0,4.0,2,2,3,2,3,3,3,0,1,1,1,0,1,1,1,4,4,3,5,4,1.0,5,92.3,9,6,3,0,3.0,9,1,7.5,-3,1,0.75,16
16,1,0,0,1,1.0,1.0,2,2,1,1,1,3,0,0,0,0,0,0,1,1,0,5,4,3,1,5,4.0,0,89.8,16,18,18,1,1.0,6,0,17.0,2,0,0.75,6
15,1,1,1,1,2.0,4.0,0,2,0,1,3,3,1,0,1,1,0,1,1,1,0,5,5,5,2,1,1.0,1,92.3,13,16,16,1,3.0,3,1,14.5,3,0,0.5,5
16,1,1,1,0,4.0,1.0,3,3,3,1,2,1,0,1,1,1,0,0,0,1,1,3,5,1,3,3,2.0,0,98.8,12,13,10,1,2.5,6,2,12.5,1,0,0.5,6
17,1,0,0,0,4.0,,1,4,1,1,1,3,0,0,1,0,1,1,1,1,0,5,2,5,1,4,2.0,0,100.0,19,20,20,1,,5,1,19.5,1,0,0.5,5
16,1,1,1,1,3.0,2.0,2,2,0,1,3,2,0,0,0,0,1,1,0,0,0,3,5,1,5,5,1.0,11,75.7,7,11,8,0,2.5,10,0,9.0,4,2,1.0,12
16,0,1,0,1,0.0,3.0,3,4,0,1,1,3,0,0,1,1,0,1,1,1,0,4,4,1,2,4,5.0,0,98.1,14,18,18,1,1.5,6,1,16.0,4,0,1.5,6
19,1,0,1,0,2.0,2.0,4,4,0,0,1,2,0,0,1,1,0,0,1,1,1,3,5,1,3,4,5.0,2,99.2,12,15,17,1,2.0,7,1,13.5,3,0,1.0,7
19,1,1,1,0,2.0,1.0,3,0,1,0,3,3,0,0,0,1,0,1,1,0,1,1,2,3,5,4,5.0,4,79.5,14,19,17,1,1.5,9,0,16.5,5,1,0.75,9
19,0,1,1,1,3.0,2.0,2,1,3,0,1,2,0,1,1,0,1,1,1,1,1,3,2,5,3,2,1.0,0,93.2,12,16,15,1,2.5,5,2,14.0,4,0,0.3333333333333333,5
20,1,1,1,1,1.0,1.0,2,4,2,1,1,1,0,0,0,0,1,1,1,1,1,3,2,1,2,3,3.0,6,82.5,8,8,8,0,1.0,5,0,8.0,0,1,0.5,6
17,1,1,0,1,4.0,2.0,4,3,2,1,2,3,0,0,1,1,0,1,1,1,0,3,5,4,3,3,4.0,0,100.0,13,14,17,1,3.0,6,1,13.5,1,0,0.6,6
19,0,1,1,1,3.0,3.0,2,1,3,1,3,1,1,1,0,1,0,1,1,1,0,5,3,1,1,5,3.0,2,99.6,12,13,8,0,3.0,6,1,12.5,1,0,0.5,8
15,1,0,0,1,4.0,3.0,3,1,1,1,1,3,1,0,1,0,1,1,1,1,0,2,2,1,1,1,1.0,3,90.6,15,14,13,1,3.5,2,1,14.5,-1,1,1.5,4
20,1,1,1,1,4.0,4.0,4,4,3,2,2,4,0,0,0,1,0,1,1,1,0,2,3,1,2,1,3.0,2,100.0,17,18,20,1,4.0,3,0,17.5,1,0,2.0,3
18,1,1,1,1,4.0,3.0,2,3,3,1,2,4,0,0,0,1,0,1,1,1,0,2,1,2,5,1,2.0,3,87.7,13,18,20,1,3.5,6,0,15.5,5,1,1.3333333333333333,6
15,0,1,0,1,3.0,3.0,2,2,0,1,3,2,2,0,1,1,1,1,1,1,0,5,2,4,4,4,4.0,8,76.4,11,10,8,0,3.0,8,1,10.5,-1,2,0.4,13
21,1,1,1,1,3.0,3.0,0,2,2,1,4,3,1,0,1,1,0,0,1,1,0,1,3,3,4,5,1.0,7,83.9,12,15,14,1,3.0,9,1,13.5,3,1,0.75,12
21,1,0,0,1,3.0,3.0,0,3,3,0,2,2,3,0,1,0,1,1,1,1,0,2,3,5,4,4,,2,95.6,6,6,1,0,3.0,8,1,6.0,0,0,0.3333333333333333,14
15,0,1,1,0,3.0,3.0,2,3,1,0,2,4,0,0,1,1,0,0,1,1,0,2,4,5,5,2,5.0,1,99.6,15,18,18,1,3.0,7,1,16.5,3,0,0.6666666666666666,7
19,1,1,0,0,3.0,4.0,2,4,2,1,1,3,0,1,1,0,1,1,1,0,0,4,3,5,1,5,,1,95.8,12,16,16,1,3.5,6,2,14.0,4,0,0.5,6
18,0,1,0,1,4.0,2.0,2,4,1,1,1,1,0,1,1,1,1,0,1,1,1,4,4,3,1,5,2.0,6,88.5,13,15,15,1,3.0,6,2,14.0,2,1,0.25,7
18,0,1,0,1,4.0,0.0,0,3,2,1,2,2,0,1,0,0,1,1,1,1,1,1,3,1,1,5,1.0,5,88.2,8,12,13,1,2.0,6,1,10.0,4,1,1.0,7
20,1,1,0,0,4.0,3.0,2,0,0,0,4,2,0,1,0,1,1,1,1,1,1,3,3,4,2,2,5.0,1,100.0,15,14,16,1,3.5,4,1,14.5,-1,0,0.4,4
18,0,0,0,1,4.0,2.0,2,2,2,2,2,3,0,0,0,1,0,1,1,1,0,3,1,5,1,5,4.0,0,100.0,7,10,12,1,3.0,6,0,8.5,3,0,0.5,6
21,0,0,1,1,2.0,4.0,4,2,1,0,1,2,0,0,1,1,0,1,1,1,0,4,3,2,1,2,,5,84.2,12,11,16,1,3.0,3,1,11.5,-1,1,0.6666666666666666,4
17,1,1,1,1,1.0,4.0,2,3,1,0,2,3,0,0,0,1,0,1,1,0,0,4,5,2,1,1,2.0,2,89.1,15,17,20,1,2.5,2,0,16.0,2,0,1.0,2
19,0,1,0,1,3.0,1.0,3,1,3,1,2,3,0,1,1,0,0,0,1,1,1,1,5,4,4,5,5.0,1,100.0,14,14,15,1,2.0,9,2,14.0,0,0,0.6,9
18,0,0,1,1,3.0,1.0,3,2,3,1,2,4,0,0,0,1,0,1,1,1,1,1,5,5,3,4,3.0,2,89.5,11,13,14,1,2.0,7,0,12.0,2,0,0.6666666666666666,7
20,1,0,0,0,4.0,,0,3,3,0,2,4,1,0,0,0,1,1,1,1,0,5,1,1,1,3,5.0,0,100.0,14,16,18,1,,4,0,15.0,2,0,2.0,6
21,1,1,0,1,3.0,3.0,4,2,2,1,2,2,1,1,0,0,0,1,0,1,1,3,3,5,3,2,2.0,0,98.7,6,10,8,0,3.0,5,1,8.0,4,0,0.3333333333333333,7
17,1,1,1,1,3.0,2.0,3,3,0,2,1,3,0,1,1,1,0,1,1,0,0,5,1,1,1,1,5.0,2,98.1,18,20,20,1,2.5,2,2,19.0,2,0,1.5,2
16,0,1,0,0,3.0,3.0,2,2,0,1,4,3,3,1,1,1,1,0,1,1,0,2,3,5,4,1,1.0,2,91.9,4,5,0,0,3.0,5,2,4.5,1,0,0.5,11
16,1,0,0,1,1.0,3.0,1,2,1,1,2,4,0,0,1,1,1,1,1,1,0,1,4,2,4,3,2.0,0,100.0,15,15,18,1,2.0,7,1,15.0,0,0,1.3333333333333333,7
17,0,0,0,1,3.0,2.0,3,2,0,0,1,1,0,0,1,0,0,1,1,1,0,3,1,3,3,5,3.0,12,75.8,11,15,16,1,2.5,8,1,13.0,4,2,0.25,10
21,0,1,0,1,4.0,0.0,2,0,0,1,1,2,3,0,1,1,0,0,1,1,0,3,5,4,4,4,4.0,1,95.3,6,5,0,0,2.0,8,1,5.5,-1,0,0.4,14
20,0,1,1,1,2.0,4.0,3,3,3,1,4,2,0,0,1,1,0,0,1,1,0,5,5,1,2,3,5.0,3,88.1,16,19,17,1,3.0,5,1,17.5,3,1,1.0,5
17,0,0,1,1,3.0,2.0,3,3,2,1,3,2,0,0,1,1,0,1,1,1,1,4,5,3,5,5,4.0,0,96.0,14,15,13,1,2.5,10,1,14.5,1,0,0.5,10
19,0,0,0,1,3.0,4.0,3,2,1,0,1,1,0,0,1,1,1,0,1,1,0,4,3,1,5,5,2.0,1,85.8,9,12,12,1,3.5,10,1,10.5,3,0,0.5,10
19,0,0,1,1,2.0,3.0,3,3,3,1,1,2,0,0,0,0,0,1,1,0,0,1,3,4,1,2,4.0,5,83.3,14,13,12,1,2.5,3,0,13.5,-1,1,0.4,4
16,0,0,0,1,2.0,3.0,0,1,1,1,1,3,0,0,1,1,1,1,1,1,1,4,1,3,4,4,1.0,5,93.7,10,13,15,1,2.5,8,1,11.5,3,1,0.75,9
18,1,1,0,1,4.0,4.0,2,3,0,0,1,2,0,1,0,1,1,1,0,0,0,2,2,3,5,4,2.0,0,91.5,12,15,11,1,4.0,9,1,13.5,3,0,0.5,9
20,1,1,0,1,3.0,4.0,3,1,0,1,2,3,0,1,0,0,1,1,1,1,0,3,3,4,3,2,2.0,1,94.9,18,20,20,1,3.5,5,1,19.0,2,0,0.6,5
16,0,1,1,1,2.0,2.0,2,3,3,2,2,1,1,0,0,0,0,1,1,1,0,4,2,4,3,5,5.0,0,100.0,6,10,7,0,2.0,8,0,8.0,4,0,0.2,10
18,0,1,0,1,2.0,2.0,0,0,1,1,2,3,0,0,1,1,1,1,1,0,1,1,2,1,3,5,2.0,6,85.6,10,14,12,1,2.0,8,1,12.0,4,1,1.5,9
18,1,1,0,1,3.0,4.0,3,3,1,0,2,4,0,0,0,0,1,1,1,1,0,2,3,3,1,4,1.0,4,85.9,20,20,20,1,3.5,5,0,20.0,0,1,1.0,5
19,0,0,0,0,3.0,3.0,0,4,1,1,1,3,0,0,1,0,1,1,1,1,1,5,1,4,5,4,5.0,2,100.0,12,14,16,1,3.0,9,1,13.0,2,0,0.6,9
21,1,1,0,1,3.0,2.0,0,2,3,0,1,4,1,1,1,0,1,0,1,1,1,5,2,1,5,4,1.0,3,96.3,14,15,13,1,2.5,9,2,14.5,1,1,2.0,11
15,1,0,0,1,1.0,4.0,0,2,1,0,1,1,1,1,1,0,1,1,1,1,1,2,1,5,5,4,3.0,7,77.7,3,6,4,0,2.5,9,2,4.5,3,1,0.16666666666666666,12
21,1,1,0,0,4.0,2.0,4,2,3,2,1,3,1,1,1,1,1,1,1,1,0,1,1,4,3,5,5.0,1,96.8,14,15,16,1,3.0,8,2,14.5,1,0,0.6,10
